NO_MUNICIPIO_ESC,nota
BELO VALE,549.8666666666667
CACHOEIRA GRANDE,462.8446153846154
CIPOTANEA,514.6933333333333
DOIS IRMAOS DAS MISSOES,482.34400000000005
PONTAO,527.034
PROFESSOR JAMIL,513.4074999999999
FLORESTOPOLIS,492.90333333333336
FRANCISCO BADARO,511.67600000000004
GUAPIARA,503.7687999999999
LAGUNA CARAPA,541.8
LASSANCE,434.17600000000004
MORRO CABECA NO TEMPO,428.7533333333334
PIQUETE,537.6911111111111
RIQUEZA,542.9386666666667
TIMBE DO SUL,593.74
UNISTALDA,556.4333333333333
IPUACU,462.12399999999997
LAGOA D'ANTA,433.595
MACURURE,467.5
MILAGRES DO MARANHAO,423.254
ROMARIA,461.50499999999994
TALISMA,397.18
URUPEMA,466.5266666666667
VARGEM BONITA,510.83866666666665
MIRASSOLANDIA,468.65999999999997
PINTO BANDEIRA,541.0933333333334
SAGRES,486.745
TRAVESSEIRO,569.3399999999999
ALTAIR,504.67333333333335
BALDIM,505.2375
JORDAO,460.7219999999999
SANTA RITA DO PARDO,483.66666666666663
AURORA DO TOCANTINS,425.5907692307692
DOM CAVATI,451.8742857142857
JANDAIRA,477.104
LEBON REGIS,504.2483333333334
LUCELIA,529.1488888888889
SAPUCAI-MIRIM,501.0
SAO DOMINGOS DO CARIRI,538.9000000000001
SAO FRANCISCO DE GOIAS,498.75666666666666
TIRADENTES,542.45
COSMORAMA,422.95
GLICERIO,587.4799999999999
INACIOLANDIA,498.99230769230775
PAULO FRONTIN,508.84250000000003
RAFAEL FERNANDES,506.5833333333333
ADOLFO,492.80571428571426
BOM JESUS DO NORTE,428.6
GUAREI,524.5541176470588
GURINHATA,584.028
ICEM,509.08166666666665
RIBEIRAO CORRENTE,504.94571428571425
SALTO VELOSO,509.98
DUERE,509.84
ITAMARATI DE MINAS,662.5600000000001
JAU DO TOCANTINS,467.52352941176474
JERUMENHA,423.625
MIMOSO DE GOIAS,399.8527272727273
DIVISA NOVA,472.20666666666665
FERNANDO PRESTES,483.84000000000003
MENDES PIMENTEL,522.865
SALGADO DE SAO FELIX,453.75964912280705
SETE DE SETEMBRO,490.35
SILVEIRANIA,522.495
LEOPOLIS,497.1766666666667
MAMONAS,558.0066666666667
NOVA CANTU,627.9399999999999
NOVO ORIENTE DE MINAS,570.9
PARANHOS,548.0709090909091
RUBINEIA,500.37499999999994
CAMACHO,536.2466666666667
BARRA DO CHAPEU,464.4711111111111
CRIXAS DO TOCANTINS,588.8199999999999
GOUVELANDIA,450.1525
RIO DAS ANTAS,520.5000000000001
ACUCENA,507.65
COMERCINHO,515.856
HERCULANDIA,452.35
JACUIZINHO,508.84
JAPARATINGA,493.39428571428573
QUADRA,457.8066666666667
RANCHO ALEGRE D'OESTE,525.2679999999999
ARACITABA,491.3942857142857
CERRO NEGRO,560.64
FLORIDA PAULISTA,478.56399999999996
MARQUINHO,489.1285714285714
NOVA SANTA BARBARA,475.02
SANTANA DO SERIDO,463.62
UNIAO DO OESTE,600.77
ARANDU,505.54000000000013
MANFRINOPOLIS,521.7285714285715
PALESTINA DE GOIAS,462.6581818181818
ITUTINGA,511.6476923076923
SANTA BARBARA DO MONTE VERDE,661.7
SANTA CRUZ DA ESPERANCA,491.57714285714286
SAO MIGUEL DO PASSA QUATRO,478.204
TUMIRITINGA,510.216
UIRAMUTA,351.09
VITORIA BRASIL,483.90000000000003
COQUEIRO BAIXO,524.72
NOVA UNIAO,500.7925
BOM JARDIM DA SERRA,453.4866666666667
COIVARAS,395.88
DOM JOAQUIM,509.5
DOM SILVERIO,504.82750000000004
SEBASTIAO LARANJEIRAS,548.2653333333334
DOM BASILIO,484.76750000000004
IACRI,465.36
ORIENTE,428.1355555555555
PAI PEDRO,493.165
JEQUERI,490.38499999999993
NOVA ROSALANDIA,497.06888888888886
PASSOS MAIA,526.0659999999999
SAO JOAO DO TIGRE,423.51200000000006
JARDIM DO MULATO,393.4285714285715
LONTRA,470.16749999999996
MAREMA,482.015
NOVA AMERICA DA COLINA,512.01
OURO VERDE DO OESTE,546.0833333333334
ITINGA,455.5
JOAO DIAS,481.0933333333333
JUARINA,508.06000000000006
SAO JOSE DO BREJO DO CRUZ,471.88000000000005
UNIAO DA SERRA,668.8399999999999
VANINI,580.93
BRASILANDIA DO SUL,460.15000000000003
NOVO CABRAIS,524.336
SAO JOSE DO INHACORA,565.765
CAPITAO ANDRADE,578.96
HERVAL,540.1166666666667
MINADOR DO NEGRAO,458.53249999999997
NOVA IORQUE,382.26666666666665
POCO DANTAS,497.31384615384616
SANTANA DO PIAUI,493.4339999999999
ANTONIO GONCALVES,444.35200000000003
DOUTOR CAMARGO,521.3228571428572
MAR VERMELHO,494.96857142857147
ONCA DE PITANGUI,476.5133333333333
PEDRINOPOLIS,451.48999999999995
SENADOR CORTES,426.56
CRUZETA,490.12499999999994
ESPERANCA DO SUL,555.06
GAVIAO PEIXOTO,567.6
SANTO ANTONIO DO ARACANGUA,477.10499999999996
LAGOA DOS TRES CANTOS,567.5733333333334
RELVADO,544.9742857142857
SERRANOPOLIS DE MINAS,418.8733333333333
ANGULO,447.6
ASSUNCAO DO PIAUI,498.1825
BARCELONA,477.46857142857135
GUARIBAS,439.908
MARLIERIA,493.875
MONCOES,494.804
QUATRO PONTES,560.7433333333332
BOA ESPERANCA DO IGUACU,510.99285714285713
MACEDONIA,414.84000000000003
ABEL FIGUEIREDO,464.62000000000006
FLORIANO PEIXOTO,517.4066666666666
PORTO LUCENA,559.012
SERRA ALTA,523.348
PINHEIRINHO DO VALE,574.7900000000001
SEVERIANO DE ALMEIDA,559.4879999999999
TORRE DE PEDRA,472.99333333333334
BOM LUGAR,507.7555555555556
CONFINS,442.50666666666666
RIOZINHO,509.7700000000001
CORONEL MARTINS,434.024
INACIO MARTINS,497.02181818181816
MUNIZ FERREIRA,383.9266666666667
NOVA ITABERABA,484.13599999999997
PEDRINHAS PAULISTA,493.4142857142857
BOM SUCESSO DE ITARARE,499.9575
ESPIGAO ALTO DO IGUACU,523.53
MONTE HOREBE,442.5533333333333
CAPAO ALTO,511.63
BOA VISTA DO INCRA,469.26000000000005
CAIUA,477.96999999999997
PORTO RICO DO MARANHAO,443.13599999999997
SAO JORGE,527.398
TABOLEIRO GRANDE,488.31
BOM JESUS DA PENHA,563.8449999999999
JOSE BOITEUX,509.51249999999993
NOVA NAZARE,445.04285714285714
OURO VELHO,446.56500000000005
SAO JOSE DE PRINCESA,440.6228571428571
PARAMOTI,464.13936507936506
SAO FELIX DE BALSAS,473.872
BUENO BRANDAO,458.21000000000004
DIAMANTE DO SUL,394.81
PUREZA,446.42333333333335
IPIRANGA DE GOIAS,395.5400000000001
MARUMBI,548.86
PAVERAMA,562.735
PRIMAVERA DE RONDONIA,422.16999999999996
SERRA AZUL DE MINAS,484.41999999999996
SITIO D'ABADIA,319.09000000000003
AGUA LIMPA,570.8299999999999
BALBINOS,393.43999999999994
CAIABU,498.1433333333334
HIDROLINA,527.628
ARCEBURGO,423.96999999999997
NATERCIA,535.4825
SAO JOAO DO MANTENINHA,558.0866666666667
CELSO RAMOS,631.36
FLEXEIRAS,400.98
GRAMADO DOS LOUREIROS,521.2033333333334
SARDOA,469.84
ARAPEI,375.80333333333334
NOVO BARREIRO,510.1866666666667
CARAA,521.1000000000001
CRUZEIRO DA FORTALEZA,627.18
SANTO ANTONIO DO RIO ABAIXO,552.48
OLEO,488.43
ALMIRANTE TAMANDARE DO SUL,550.38
CACHOEIRA DE PAJEU,466.7283333333334
GOIANORTE,457.81666666666666
IBITURUNA,482.575
PONTE BRANCA,492.085
AIURUOCA,545.644
ALVORADA DE MINAS,416.608
MIRAVANIA,522.132
LUISBURGO,572.7574999999999
PASSA TEMPO,496.77428571428567
REDUTO,526.315
TROMBUDO CENTRAL,487.08000000000004
ITAPIRATINS,454.0833333333333
OURIZONA,549.772
PINDOBA,445.46
SANTA HELENA DE MINAS,489.8833333333334
VIADUTOS,548.165
BANDEIRANTE,579.17
SANTA RITA DO TRIVELATO,426.245
VITOR MEIRELES,550.0666666666666
ARAMINA,449.3866666666667
CARNAUBA DOS DANTAS,420.15
SANTA LUZIA DO ITANHY,457.28000000000003
TUFILANDIA,430.648
DOUTOR MAURICIO CARDOSO,609.2066666666667
GUARUJA DO SUL,544.4657142857143
RIBEIRAO DO SUL,544.0425000000001
SENHORA DO PORTO,526.46
CALMON,438.38
PESCADOR,510.79
SAO BERNARDINO,595.2666666666667
PILAR DE GOIAS,599.4200000000001
RIO DOS BOIS,518.195
BORRAZOPOLIS,493.61749999999995
CONCEICAO DE IPANEMA,471.3999999999999
CONSTANTINA,526.5457142857143
SANTO EXPEDITO,481.37600000000003
CAMPO AZUL,491.4314285714286
VILA MARIA,494.27333333333337
GUABIJU,458.73
INUBIA PAULISTA,478.37999999999994
MORROS,410.9553846153846
CANDEAL,516.52
PORTO VERA CRUZ,632.8399999999999
SABINO,500.6475000000001
SANTA MARIA DO HERVAL,548.2836363636363
CORREGO DANTA,435.8
JAPARAIBA,613.4549999999999
JENIPAPO DOS VIEIRAS,448.735
ALOANDIA,487.0
CAMPINA DAS MISSOES,537.3066666666667
SAO FELIX DO TOCANTINS,395.6022222222223
CABECEIRA GRANDE,499.02500000000003
CHAPADA GAUCHA,499.6966666666667
JARI,429.77
PIRAPO,536.9300000000001
BREJOLANDIA,474.3066666666666
FLORINEA,518.3199999999999
FRUTA DE LEITE,472.81
PONTE ALTA DO BOM JESUS,463.15
BARAO DE ANTONINA,435.32666666666665
CATOLANDIA,426.55
CORONEL MURTA,496.83818181818174
SANTA ERNESTINA,462.65500000000003
TRES PALMEIRAS,475.8866666666667
UNIAO DE MINAS,455.4428571428571
BARRA DO RIO AZUL,563.4
RONDOLANDIA,472.61999999999995
PEDRAO,464.4
QUARTO CENTENARIO,473.26000000000005
SANTANA DE CATAGUASES,594.02
SAO MIGUEL DA BAIXA GRANDE,572.2800000000001
OLIVEIRA FORTES,396.3
CUNHATAI,555.6
BOA VENTURA,383.51
SANTO ANTONIO DO CAIUA,452.18
TUCUNDUVA,731.77
MEDEIROS,475.48
CARVALHOS,485.98
GODOY MOREIRA,515.5457142857143
CAMPO NOVO,414.79999999999995
GUAPOREMA,505.97
POUSO NOVO,602.95
ROCHEDO DE MINAS,505.32
SANTA RITA DE IBITIPOCA,481.284
CAPITAO GERVASIO OLIVEIRA,432.6825
CURRAL NOVO DO PIAUI,533.2533333333334
FRANCISCO DUMONT,578.2466666666667
JOAO COSTA,438.02
SANTA TEREZA DO TOCANTINS,461.97
SANTO ANTONIO DOS MILAGRES,349.11999999999995
CONTENDAS DO SINCORA,529.2399999999999
FORQUETINHA,566.884
PIRAPETINGA,607.02
SANTO ANTONIO DO PLANALTO,505.0400000000001
SALGADO FILHO,553.39
SAO JOSE DA SAFIRA,511.47
TAMBOARA,529.45
MARABA PAULISTA,553.9300000000001
FORTALEZA DOS VALOS,519.002
SAO VALERIO DO SUL,531.36
SAO JOAO DO MANHUACU,479.40500000000003
SAO VENDELINO,542.425
SANTANA DO GARAMBEU,649.2866666666666
TABULEIRO,494.37999999999994
BENTO DE ABREU,387.93
PIMENTEIRAS DO OESTE,411.34666666666664
SAO JOAO DO PAU D'ALHO,580.3800000000001
BOREBI,558.8666666666667
DOM PEDRO DE ALCANTARA,534.54
CRISTIANO OTONI,537.2066666666666
GENTIL,522.17
FORTALEZA DE MINAS,420.16
ALVARES FLORENCE,560.0533333333333
ARAPUA,509.17999999999995
ANTONIO PRADO DE MINAS,536.6066666666666
PIMENTA,472.0285714285714
AJURICABA,581.9399999999999
CORONEL BICACO,554.575
UNIAO PAULISTA,461.505
MIRA ESTRELA,501.108
PAIAL,522.836
SANTA ROSA DO TOCANTINS,398.91333333333324
CORREGO NOVO,637.8
PORTO DOS GAUCHOS,504.84666666666664
CACIMBA DE AREIA,499.465
FAGUNDES VARELA,467.73600000000005
MARINOPOLIS,484.52285714285716
VARGEM GRANDE DO RIO PARDO,546.52
PASSABEM,505.7799999999999
VERA MENDES,412.86
ARAPUA,471.6933333333333
ARACAI,485.3639999999999
FRONTEIRA DOS VALES,327.12
GUARAITA,412.03999999999996
PRESIDENTE KUBITSCHEK,471.7
UBARANA,532.3
DEZESSEIS DE NOVEMBRO,521.1
GUARANTA,373.39
SAO SEBASTIAO DO RIO PRETO,335.82000000000005
LAMIM,501.14
ANTONIO CARDOSO,498.85
CANAS,429.34000000000003
LINHA NOVA,557.22
RIBEIRAO DO LARGO,457.58000000000004
GUARINOS,486.2799999999999
SAO LUIZ,473.03
BOM JESUS DO SUL,501.14
TAIPAS DO TOCANTINS,411.15000000000003
SAO TOME DAS LETRAS,524.0
CAMPO BONITO,540.1700000000001
GAVIAO,477.21999999999997
NOVA IBIA,437.24799999999993
PARAPUA,434.39
SILVIANOPOLIS,463.1466666666667
AGUAS FRIAS,497.00666666666666
CAIBATE,456.45000000000005
CHACARA,611.59
BELA VISTA DO PIAUI,519.76
ITAMBE DO MATO DENTRO,479.30999999999995
SANTA CRUZ DO ESCALVADO,513.98
SANTIAGO DO SUL,533.6199999999999
SANTA MERCEDES,430.56000000000006
FIGUEIROPOLIS,489.98
JATAUBA,513.6099999999999
LIDIANOPOLIS,507.78000000000003
CAPAO BONITO DO SUL,440.36
ARIRANHA DO IVAI,519.8
PEDRO LAURENTINO,452.9799999999999
CARLOS GOMES,482.93999999999994
BANDEIRA,452.82
ARABUTA,506.44500000000005
SAO GERALDO DA PIEDADE,508.66999999999996
DOIS IRMAOS DO TOCANTINS,443.174
BENJAMIN CONSTANT DO SUL,480.35200000000003
PEDRA DO INDAIA,609.06
SANTA TEREZA,587.66
SANTANA DA PONTE PENSA,575.9200000000001
ZABELE,456.3066666666667
JAUPACI,401.90999999999997
PONTE ALTA DO NORTE,452.94666666666666
PAU D'ARCO DO PIAUI,448.61
CONSOLACAO,561.28
IPECAETA,385.20000000000005
JESUANIA,452.3
FAZENDA VILANOVA,518.3166666666667
CANHOBA,509.12000000000006
SANTA CRUZ DA CONCEICAO,475.304
CONCEICAO DO PARA,526.9599999999999
AMORINOPOLIS,414.21999999999997
RAMILANDIA,508.19
CORREGO FUNDO,500.27
DORESOPOLIS,406.44000000000005
MUCUGE,423.88
IBERTIOGA,587.3199999999999
PRESIDENTE CASTELLO BRANCO,499.65
SAO FELIX DE MINAS,385.12
OLIMPIO NORONHA,453.04999999999995
SANTANA DO JACARE,510.89
TAIACU,515.3399999999999
GRUPIARA,386.98
INDAIABIRA,433.3733333333333
BARRA LONGA,308.08
JURAMENTO,313.12
RIO DA CONCEICAO,518.2
RIACHO DA CRUZ,407.668
COTIPORA,466.0200000000001
CORONEL PILAR,504.33
TUPIRATINS,272.7
CANAVIEIRA,152.22
EUGENIO DE CASTRO,299.28000000000003
SANTA CECILIA DO SUL,486.87999999999994
SAO MARTINHO DA SERRA,526.87
CORONEL JOAO PESSOA,533.0
MULITERNO,384.72
GLAUCILANDIA,575.08
PINHAL DE SAO BENTO,529.7866666666667
LAVANDEIRA,453.15333333333336
NOVORIZONTE,531.56
MORRO DA GARCA,497.1
JOANESIA,486.64
SENADOR JOSE BENTO,587.32
SAO BONIFACIO,591.4
PAVUSSU,393.68
